Nobreak APC Easy UPS E30kVA Trifásico 380/ 400/ 415V (Sem Baterias Internas) - E3SUPS30KHB (Sob encomenda);; 38.999,90; 3.611,10;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=4;BRL;;
Nobreak APC Smart-UPS RT 3000VA Monovolt 115V Dupla Conversão - SURTA3000XL-BR;; 9.999,90; 925,92;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=4;BRL;;
Nobreak APC Smart-UPS RT 6kVA Bifásico 208V Dupla Conversão - SRT6KXLT;; 18.999,90; 1.759,25;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=5;BRL;;
Nobreak APC Smart-UPS Senoidal 3000VA/2100W Mono 220V - SMV3000CAI-BR;; 7.299,90; 675,92;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=5;BRL;;
Nobreak Eaton (UPS) 9PX 6kVA Mono 220V Rack/Torre 3U Dupla Conversão - 9PX6KI;; 13.499,91; 1.249,99;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=5;BRL;;
Nobreak Eaton (UPS) 9PX 3kVA Mono 220V Rack/Torre Dupla Conversão - 9PX3000IB;; 7.799,90; 722,21;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=5;BRL;;
Nobreak APC SRV 6kVA 230V Torre mod/ Potência - SRVPM6KIL S/ Baterias Internas;; 7.999,90; 740,73;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=5;BRL;;
Nobreak APC SRV 2kVA Mono 230V Rack Dupla Conversão - SRV2KRI-BR S/ Extensão de Bateria;; 5.499,90; 509,25;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=5;BRL;;
Nobreak APC SRV 1KVA Mono 230V Rack Dupla Conversão - SRV1KRI-BR S/Extensão de Bateria;; 3.799,90; 351,84;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=5;BRL;;
Nobreak APC Smart-UPS X 3000VA RM Mono 115V - SMX3000LV2U-BR (Cabo de alimentação padrão americano);; 8.999,90; 833,32;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=5;BRL;;
Nobreak APC Smart-UPS X 3000VA 4U Mono 230V - SMX3000HV-BR;; 8.799,90; 814,81;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=5;BRL;;
Nobreak APC Smart-UPS Senoidal 3000VA/2100W Mono 120V - SMV3000CA-BR;; 7.499,90; 694,44;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=5;BRL;;
Nobreak APC Smart-UPS RT 6kVA Mono 230V Dupla Conversão - SRT6KXLI;; 17.999,90; 1.666,66;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=5;BRL;;
Nobreak APC Smart-UPS Senoidal 3000VA LCD Monovolt 220V- SMT3000I2U-BR;; 8.199,90; 759,25;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=5;BRL;;
Nobreak APC Smart-UPS Senoidal 2000VA/1400W Mono 220V - SMV2000CAI-BR;; 4.999,90; 462,95;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=5;BRL;;
Nobreak APC Smart-UPS Senoidal 1500VA/1.050W Mono 120V - SMV1500A-BR;; 3.599,90; 333,32;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=5;BRL;;
Nobreak APC Smart-UPS Senoidal 1500/1.050W Mono 220 - SMV1500AI-BR;; 3.799,90; 351,84;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=5;BRL;;
Nobreak APC Smart-UPS Senoidal 1000VA/700W Mono 230V - SMV1000I-BR;; 2.699,90; 249,99;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=5;BRL;;
Nobreak APC Smart-UPS RT Rack 5kVA Bifásico 208V Dupla Conversão - SRT5KXLT;; 15.999,90; 1.481,47;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=5;BRL;;
Nobreak APC Smart-UPS RT 8kVA Tri-Mono 230V Dupla Conversão - SRT8KXLI;; 27.999,90; 2.592,58;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=5;BRL;;
Nobreak APC Smart-UPS RT 8kVA Bifasico 208V Dupla Conversão - SRT8KXLT;; 29.999,90; 2.777,77;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=5;BRL;;
Nobreak Eaton 9PX 11KVA Mono 230V Rack/Torre (6U) Dupla Conversão - 9PX11KIPM (Sem Bat. Interna);; 13.499,90; 1.249,99;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=5;BRL;;
Nobreak Intelbras ATTIV 1500VA Mono 220V - 4822211;; 989,91; 91,66;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=6;BRL;;
Nobreak SMS Atrium 3000VA Mono 220V Senoidal Torre - 27852;; 7.199,91; 666,66;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=6;BRL;;
Nobreak SMS Mirage 1000VA Mono 220V, Torre, Dupla Conversão - 23660;; 3.099,90; 287,03;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=6;BRL;;
Nobreak SMS Keor BR 3000VA E220V S110/220V Auto Trafo Dupla Conversão - 28261;; 8.399,90; 777,77;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=6;BRL;;
Nobreak SMS Keor BR 3000VA E220v S110/220/110+110v ISO Dupla Conversão - 28260;; 8.899,91; 824,07;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=6;BRL;;
Nobreak SMS Keor 6kVA E/ 220V S220V/ 110 + 110V ISO Dupla Conversão 28262;; 18.999,90; 1.759,25;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=6;BRL;;
Nobreak SMS Keor 6kVA E/ 220V S/110/ 220 Auto Trafo Dupla Conversão - 28263;; 16.399,90; 1.518,51;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=6;BRL;;
Nobreak SMS KEOR 10kVA E/220 S/110/220V Auto Trafo Dupla Conversão - 28267;; 22.799,90; 2.111,10;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=6;BRL;;
Nobreak SMS Keor 10kVA E/220 S/110/220/110 + 110V Iso Dupla Conversão - 28266;; 23.999,91; 2.222,21;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=6;BRL;;
Nobreak SMS Atrium 3000VA Mono 220V Senoidal Rack 3U - 27858;; 9.399,90; 870,36;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=6;BRL;;
Nobreak Intelbras ATTIV 700VA/350W Mono 120V - 4822203;; 499,90; 46,29;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=6;BRL;;
Nobreak SMS Atrium 3000VA Bivolt 115V Senoidal Torre - 27851;; 6.699,90; 620,36;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=6;BRL;;
